2025-05-27T16:44:29,,,,,,,,,,,,,,TOUCH_SLIDER_RESOLUTION,100,
Configurations(Methods):,,,,,,,,,,,,,,TOUCH_DECIMAL_POINT_PRECISION,100,
Name,Touch Interfaces,,,,,,,,,,,,,num_elements,5,
config01,"Slider00, TS15, TS14, TS13, TS12, TS01",,,,,,,,,,,,,resol_plus,400,
65535,940,100,11587,11550,11573,11545,11575,,0,0,14,37,364,51,27,1
65535,940,100,11582,11559,11595,11556,11549,,0,2,36,39,208,75,248,50
65535,940,100,11574,11559,11596,11555,11564,,0,2,37,41,211,78,247,49
65535,940,100,11584,11549,11576,11535,11569,,0,0,8,35,538,43,19,1
65535,940,100,11577,11553,11557,11542,11573,,0,0,20,24,220,44,45,1
65535,940,100,11583,11597,11565,11536,11585,,0,1,14,32,329,46,130,26
65535,940,100,11586,11584,11543,11547,11598,,0,4,51,55,208,106,448,99
65535,940,100,11579,11577,11559,11519,11594,,0,4,75,35,147,110,468,100
65535,940,100,11579,11572,11563,11540,11598,,0,4,58,35,160,93,463,100
65535,940,100,11591,11575,11588,11526,11601,,0,4,75,13,117,88,485,100
65535,940,100,11580,11573,11585,11495,11599,,0,4,104,14,113,118,488,100
65535,940,100,11585,11565,11589,11503,11561,,0,2,24,86,458,110,222,44
65535,940,100,11583,11558,11569,11518,11533,,0,0,14,25,279,39,36,1
65535,940,100,11582,11554,11577,11530,11499,,0,0,5,28,660,33,15,1
65535,940,100,11570,11546,11576,11511,11530,,0,2,30,65,317,95,232,46
65535,940,100,11565,11548,11579,11526,11547,,0,2,31,53,271,84,237,47
65535,940,100,11569,11554,11570,11527,11527,,0,2,16,43,369,59,227,45
65535,940,100,11582,11562,11576,11507,11543,,0,0,6,20,433,26,23,1
65535,940,100,11563,11549,11582,11522,11520,,0,2,33,60,282,93,235,47
65535,940,100,11568,11548,11576,11498,11538,,0,2,28,78,379,106,226,45
65535,940,100,11558,11552,11578,11479,11533,,0,2,26,99,481,125,221,44
65535,940,100,11571,11548,11597,11501,11545,,0,2,49,96,296,145,234,47
65535,940,100,11563,11552,11583,11492,11571,,0,2,31,91,394,122,225,45
65535,940,100,11576,11554,11589,11486,11574,,0,2,35,103,394,138,225,45
65535,940,100,11594,11550,11575,11502,11582,,0,0,19,44,332,63,30,1
65535,940,100,11602,11544,11586,11512,11570,,0,0,16,58,463,74,22,1
65535,940,100,11585,11551,11558,11495,11572,,0,0,27,34,226,61,44,1
65535,940,100,11594,11556,11564,11503,11576,,0,0,30,38,227,68,44,1
65535,940,100,11599,11545,11522,11525,11580,,0,0,77,54,170,131,59,4
65535,940,100,11601,11540,11550,11542,11553,,0,0,51,61,220,112,45,1
65535,940,100,11611,11555,11545,11533,11573,,0,0,66,56,185,122,54,2
65535,940,100,11618,11562,11566,11517,11577,,0,0,52,56,208,108,48,1
65535,940,100,11596,11557,11563,11527,11548,,0,0,33,39,218,72,46,1
65535,940,100,11597,11560,11570,11538,11543,,0,0,27,37,237,64,42,1
65535,940,100,11591,11559,11550,11544,11542,,0,0,41,32,178,73,56,2
65535,940,100,11596,11545,11565,11541,11511,,0,0,31,51,265,82,38,1
65535,940,100,11579,11541,11580,11553,11532,,0,2,39,27,169,66,259,52
65535,940,100,11575,11543,11590,11542,11521,,0,2,47,48,202,95,250,50
65535,940,100,11595,11552,11606,11553,11542,,0,2,54,53,198,107,251,50
65535,940,100,11589,11555,11578,11562,11585,,0,0,11,34,409,45,24,1
65535,940,100,11576,11554,11598,11560,11551,,0,2,44,38,186,82,254,51
65535,940,100,11582,11544,11593,11560,11553,,0,2,49,33,167,82,260,52
65535,940,100,11572,11545,11573,11564,11529,,0,2,28,9,132,37,276,55
65535,940,100,11577,11552,11572,11572,11548,,0,0,5,25,600,30,17,1
65535,940,100,11586,11559,11579,11540,11533,,0,0,7,27,486,34,21,1
65535,940,100,11587,11561,11594,11561,11517,,0,2,33,33,200,66,250,50
65535,940,100,11599,11568,11605,11570,11544,,0,2,37,35,195,72,251,50
65535,940,100,11591,11563,11604,11568,11565,,0,2,41,36,188,77,253,51
65535,940,100,11579,11579,11616,11576,11542,,0,2,37,40,208,77,248,50
65535,940,100,11571,11569,11621,11535,11548,,0,2,52,86,265,138,238,48
65535,940,100,11571,11563,11608,11519,11532,,0,2,45,89,298,134,234,47
65535,940,100,11579,11556,11608,11537,11552,,0,2,52,71,237,123,242,48
65535,940,100,11574,11547,11621,11519,11571,,0,2,74,102,238,176,242,48
65535,940,100,11590,11555,11625,11515,11583,,0,2,70,110,257,180,239,48
65535,940,100,11588,11549,11618,11530,11547,,0,2,69,88,228,157,244,49
65535,940,100,11589,11547,11619,11539,11554,,0,2,72,80,211,152,247,49
65535,940,100,11599,11549,11617,11549,11561,,0,2,68,68,200,136,250,50
65535,940,100,11606,11546,11607,11555,11569,,0,2,61,52,185,113,254,51
65535,940,100,11590,11542,11595,11553,11582,,0,2,53,42,179,95,256,51
65535,940,100,11580,11547,11587,11564,11580,,0,2,40,23,158,63,263,53
65535,940,100,11577,11548,11595,11574,11557,,0,2,47,21,145,68,269,54
65535,940,100,11593,11554,11567,11578,11568,,0,0,26,39,250,65,40,1
65535,940,100,11581,11556,11578,11558,11573,,0,0,3,25,933,28,11,1
65535,940,100,11587,11554,11575,11525,11578,,0,0,12,33,375,45,27,1
65535,940,100,11590,11551,11586,11545,11583,,0,0,4,39,1075,43,9,1
65535,940,100,11597,11553,11579,11545,11577,,0,0,18,44,344,62,29,1
65535,940,100,11604,11566,11557,11521,11549,,0,0,47,38,181,85,55,2
65535,940,100,11592,11621,11563,11532,11579,,0,1,29,58,300,87,133,27
65535,940,100,11596,11608,11555,11526,11590,,0,1,12,53,542,65,118,24
65535,940,100,11610,11598,11561,11516,11581,,0,0,49,12,124,61,81,12
65535,940,100,11587,11591,11530,11530,11586,,0,1,4,61,1625,65,106,21
65535,940,100,11593,11584,11545,11538,11594,,0,4,56,49,188,105,453,100
65535,940,100,11597,11584,11553,11519,11565,,0,0,44,13,130,57,77,11
65535,940,100,11586,11564,11563,11537,11564,,0,0,23,22,196,45,51,0
65535,940,100,11594,11568,11582,11554,11585,,0,0,12,26,317,38,32,1
65535,940,100,11596,11569,11558,11563,11588,,0,0,38,27,171,65,58,3
65535,940,100,11593,11570,11573,11565,11608,,0,4,43,35,181,78,455,100
65535,940,100,11603,11570,11593,11572,11604,,0,4,32,11,134,43,475,100
65535,940,100,11588,11554,11597,11545,11578,,0,2,43,52,221,95,245,49
65535,940,100,11592,11556,11593,11548,11571,,0,2,37,45,222,82,245,49
65535,940,100,11593,11561,11596,11520,11573,,0,2,35,76,317,111,232,46
65535,940,100,11578,11551,11591,11531,11568,,0,2,40,60,250,100,240,48
65535,940,100,11594,11600,11604,11524,11598,,0,2,4,80,2100,84,205,41
65535,940,100,11607,11600,11617,11546,11572,,0,2,17,71,518,88,219,44
65535,940,100,11599,11604,11626,11563,11580,,0,2,22,63,386,85,226,45
65535,940,100,11604,11592,11628,11536,11595,,0,2,36,92,356,128,228,46
65535,940,100,11601,11600,11617,11554,11593,,0,2,17,63,471,80,221,44
65535,940,100,11585,11592,11614,11559,11591,,0,2,22,55,350,77,229,46
65535,940,100,11581,11579,11587,11558,11593,,0,4,35,6,117,41,485,100
65535,940,100,11579,11581,11590,11562,11590,,0,2,9,28,411,37,224,45
65535,940,100,11576,11581,11601,11566,11571,,0,2,20,35,275,55,236,47
65535,940,100,11575,11580,11580,11544,11587,,0,4,43,7,116,50,486,100
65535,940,100,11569,11571,11586,11521,11587,,0,4,66,1,102,67,498,100
65535,940,100,11591,11574,11586,11533,11589,,0,0,5,17,440,22,23,1
65535,940,100,11603,11571,11557,11548,11585,,0,0,46,32,170,78,59,4
65535,940,100,11600,11577,11572,11518,11585,,0,0,28,23,182,51,55,2
65535,940,100,11592,11563,11549,11506,11591,,0,0,43,29,167,72,60,4
65535,940,100,11596,11566,11564,11517,11601,,0,4,84,37,144,121,469,100
65535,940,100,11585,11567,11578,11509,11624,,0,4,115,46,140,161,471,100
65535,940,100,11584,11572,11568,11536,11620,,0,4,84,52,162,136,462,100
65535,940,100,11597,11578,11592,11551,11581,,0,0,5,19,480,24,21,1
65535,940,100,11583,11620,11591,11534,11590,,0,1,37,29,178,66,156,31
65535,940,100,11598,11613,11568,11544,11590,,0,1,15,45,400,60,125,25
65535,940,100,11590,11598,11580,11544,11586,,0,1,8,18,325,26,131,26
65535,940,100,11593,11586,11584,11526,11559,,0,0,9,7,178,16,56,2
65535,940,100,11585,11584,11568,11540,11576,,0,0,17,1,106,18,94,18
65535,940,100,11594,11586,11585,11520,11592,,0,0,9,8,189,17,53,1
65535,940,100,11591,11586,11595,11504,11594,,0,2,9,91,1111,100,209,42
65535,940,100,11599,11579,11601,11523,11603,,0,4,80,2,103,82,497,100
65535,940,100,11600,11579,11575,11538,11568,,0,0,25,21,184,46,54,2
65535,940,100,11589,11626,11578,11549,11575,,0,1,37,48,230,85,143,29
65535,940,100,11585,11602,11557,11516,11573,,0,1,17,45,365,62,127,25
65535,940,100,11577,11619,11529,11528,11579,,0,1,42,90,314,132,132,26
65535,940,100,11579,11602,11550,11506,11559,,0,1,23,52,326,75,131,26
65535,940,100,11588,11596,11533,11528,11572,,0,1,8,63,888,71,111,22
65535,940,100,11599,11592,11557,11537,11569,,0,0,42,7,117,49,85,14
65535,940,100,11599,11586,11568,11537,11575,,0,0,31,13,142,44,70,8
65535,940,100,11601,11567,11575,11543,11570,,0,0,26,34,231,60,43,1
65535,940,100,11587,11574,11562,11545,11569,,0,0,25,13,152,38,66,6
65535,940,100,11576,11561,11546,11544,11530,,0,0,30,15,150,45,67,7
65535,940,100,11563,11551,11530,11556,11508,,0,0,33,12,136,45,74,10
65535,940,100,11562,11557,11560,11572,11538,,0,3,12,34,383,46,326,65
65535,940,100,11576,11560,11572,11576,11529,,0,0,4,16,500,20,20,1
65535,940,100,11590,11567,11587,11544,11536,,0,0,3,23,867,26,12,1
65535,940,100,11574,11556,11585,11522,11547,,0,2,29,63,317,92,232,46
65535,940,100,11587,11554,11557,11520,11531,,0,0,30,33,210,63,48,1
65535,940,100,11585,11535,11565,11531,11503,,0,0,20,50,350,70,29,1
65535,940,100,11590,11535,11550,11535,11532,,0,0,40,55,238,95,42,1
65535,940,100,11596,11537,11558,11540,11520,,0,0,38,59,255,97,39,1
65535,940,100,11590,11537,11570,11523,11515,,0,0,20,53,365,73,27,1
65535,940,100,11575,11537,11580,11496,11498,,0,2,43,84,295,127,234,47
65535,940,100,11578,11539,11584,11510,11480,,0,2,45,74,264,119,238,48
65535,940,100,11569,11541,11589,11517,11509,,0,2,48,72,250,120,240,48
65535,940,100,11550,11546,11587,11502,11495,,0,2,41,85,307,126,233,47
65535,940,100,11554,11546,11582,11516,11481,,0,2,36,66,283,102,235,47
65535,940,100,11578,11594,11608,11552,11531,,0,2,14,56,500,70,220,44
65535,940,100,11586,11586,11604,11542,11546,,0,2,18,62,444,80,223,45
65535,940,100,11580,11575,11599,11558,11523,,0,2,24,41,271,65,237,47
65535,940,100,11587,11561,11597,11525,11538,,0,2,36,72,300,108,233,47
65535,940,100,11586,11556,11588,11536,11552,,0,2,32,52,263,84,238,48
65535,940,100,11587,11561,11561,11544,11511,,0,0,26,26,200,52,50,1
65535,940,100,11585,11555,11568,11544,11533,,0,0,17,30,276,47,36,1
65535,940,100,11597,11561,11548,11555,11519,,0,0,49,36,173,85,58,3
65535,940,100,11585,11554,11573,11558,11542,,0,0,12,31,358,43,28,1
65535,940,100,11594,11555,11597,11567,11525,,0,2,42,30,171,72,258,52
65535,940,100,11585,11557,11577,11566,11540,,0,0,8,28,450,36,22,1
65535,940,100,11589,11541,11568,11533,11544,,0,0,21,48,329,69,30,1
65535,940,100,11599,11550,11572,11510,11539,,0,0,27,49,281,76,36,1
65535,940,100,11594,11546,11575,11529,11519,,0,0,19,48,353,67,28,1
65535,940,100,11604,11546,11585,11543,11553,,0,0,19,58,405,77,25,1
65535,940,100,11621,11549,11596,11526,11562,,0,0,25,72,388,97,26,1
65535,940,100,11601,11555,11612,11541,11578,,0,2,57,71,225,128,244,49
65535,940,100,11609,11556,11606,11552,11551,,0,0,3,53,1867,56,5,1
65535,940,100,11608,11554,11581,11551,11555,,0,0,27,54,300,81,33,1
65535,940,100,11588,11559,11582,11525,11527,,0,0,6,29,583,35,17,1
65535,940,100,11588,11560,11571,11535,11511,,0,0,17,28,265,45,38,1
65535,940,100,11597,11567,11587,11553,11536,,0,0,10,30,400,40,25,1
65535,940,100,11602,11562,11585,11531,11561,,0,0,17,40,335,57,30,1
65535,940,100,11623,11620,11594,11547,11581,,0,0,29,3,110,32,91,16
65535,940,100,11625,11611,11574,11554,11546,,0,0,51,14,127,65,79,12
65535,940,100,11611,11649,11566,11569,11558,,0,1,38,83,318,121,131,26
65535,940,100,11612,11623,11582,11564,11570,,0,1,11,41,473,52,121,24
65535,940,100,11611,11597,11556,11528,11571,,0,0,55,14,125,69,80,12
65535,940,100,11617,11581,11572,11533,11579,,0,0,45,36,180,81,56,2
65535,940,100,11615,11574,11584,11532,11590,,0,0,31,41,232,72,43,1
65535,940,100,11604,11569,11560,11558,11590,,0,0,44,35,180,79,56,2
65535,940,100,11619,11576,11581,11536,11560,,0,0,38,43,213,81,47,1
65535,940,100,11606,11571,11598,11541,11559,,0,0,8,35,538,43,19,1
65535,940,100,11607,11559,11567,11538,11567,,0,0,40,48,220,88,45,1
65535,940,100,11609,11555,11552,11543,11529,,0,0,57,54,195,111,51,0
65535,940,100,11587,11549,11555,11518,11540,,0,0,32,38,219,70,46,1
65535,940,100,11575,11537,11559,11531,11547,,0,0,16,38,338,54,30,1
65535,940,100,11581,11540,11550,11543,11560,,0,0,31,41,232,72,43,1
65535,940,100,11586,11546,11569,11552,11573,,0,0,17,40,335,57,30,1
65535,940,100,11596,11559,11589,11538,11582,,0,0,7,37,629,44,16,1
65535,940,100,11586,11557,11601,11524,11587,,0,2,44,77,275,121,236,47
65535,940,100,11580,11563,11578,11533,11547,,0,0,2,17,950,19,11,1
65535,940,100,11583,11567,11601,11525,11573,,0,2,34,76,324,110,231,46
65535,940,100,11573,11559,11600,11532,11574,,0,2,41,68,266,109,238,48
65535,940,100,11576,11603,11606,11532,11553,,0,2,3,74,2567,77,204,41
65535,940,100,11567,11595,11605,11519,11535,,0,2,10,86,960,96,210,42
65535,940,100,11555,11584,11607,11534,11556,,0,2,23,73,417,96,224,45
65535,940,100,11555,11575,11612,11546,11558,,0,2,37,66,278,103,236,47
65535,940,100,11550,11562,11607,11545,11553,,0,2,45,62,238,107,242,48
65535,940,100,11544,11558,11607,11527,11562,,0,2,49,80,263,129,238,48
65535,940,100,11549,11550,11580,11532,11561,,0,2,30,48,260,78,238,48
65535,940,100,11542,11545,11583,11532,11563,,0,2,38,51,234,89,243,49
65535,940,100,11564,11551,11564,11517,11544,,0,0,0,13,1400,13,7,1
65535,940,100,11577,11555,11587,11552,11522,,0,2,32,35,209,67,248,50
65535,940,100,11584,11556,11598,11560,11532,,0,2,42,38,190,80,253,51
65535,940,100,11566,11559,11568,11565,11506,,0,2,9,3,133,12,275,55
65535,940,100,11581,11552,11546,11542,11524,,0,0,35,29,183,64,55,2
65535,940,100,11567,11546,11552,11507,11528,,0,0,15,21,240,36,42,1
65535,940,100,11568,11538,11559,11520,11550,,0,0,9,30,433,39,23,1
65535,940,100,11557,11551,11567,11536,11567,,0,2,16,31,294,47,234,47
65535,940,100,11557,11559,11549,11545,11572,,0,4,27,23,185,50,454,100
65535,940,100,11576,11562,11570,11556,11543,,0,0,6,14,333,20,30,1
65535,940,100,11561,11568,11581,11548,11560,,0,2,13,33,354,46,228,46
65535,940,100,11567,11569,11587,11555,11528,,0,2,18,32,278,50,236,47
65535,940,100,11576,11571,11590,11552,11551,,0,2,19,38,300,57,233,47
65535,940,100,11579,11567,11569,11557,11524,,0,0,10,12,220,22,45,1
65535,940,100,11582,11561,11569,11559,11551,,0,0,13,21,262,34,38,1
65535,940,100,11597,11562,11581,11577,11535,,0,0,16,35,319,51,31,1
65535,940,100,11610,11567,11559,11574,11559,,0,0,51,43,184,94,54,2
65535,940,100,11627,11566,11581,11571,11532,,0,0,46,61,233,107,43,1
65535,940,100,11614,11561,11600,11567,11511,,0,0,14,53,479,67,21,1
65535,940,100,11600,11553,11601,11559,11493,,0,2,48,42,188,90,253,51
65535,940,100,11605,11547,11604,11566,11505,,0,0,1,58,5900,59,2,1
65535,940,100,11590,11548,11607,11568,11493,,0,2,59,39,166,98,260,52
65535,940,100,11574,11545,11604,11583,11527,,0,2,59,21,136,80,274,55
65535,940,100,11595,11558,11582,11596,11564,,0,3,14,32,329,46,330,66
65535,940,100,11602,11560,11602,11606,11586,,0,3,4,20,600,24,317,63
65535,940,100,11605,11559,11611,11601,11553,,0,2,52,10,119,62,284,57
65535,940,100,11586,11555,11604,11586,11562,,0,2,49,18,137,67,273,55
65535,940,100,11586,11562,11572,11585,11578,,0,0,14,24,271,38,37,1
65535,940,100,11580,11565,11578,11587,11578,,0,3,9,9,200,18,350,70
65535,940,100,11584,11547,11581,11581,11552,,0,0,3,37,1333,40,8,1
65535,940,100,11584,11554,11585,11594,11564,,0,3,9,30,433,39,323,65
65535,940,100,11583,11558,11570,11573,11554,,0,0,13,25,292,38,34,1
65535,940,100,11591,11561,11580,11572,11574,,0,0,11,30,373,41,27,1
65535,940,100,11580,11563,11550,11544,11591,,0,4,47,41,187,88,453,100
65535,940,100,11591,11572,11532,11549,11591,,0,0,59,19,132,78,76,10
65535,940,100,11597,11566,11521,11513,11602,,0,4,89,81,191,170,452,100
65535,940,100,11598,11564,11527,11518,11587,,0,0,71,34,148,105,68,7
65535,940,100,11570,11597,11543,11529,11577,,0,1,27,54,300,81,133,27
65535,940,100,11568,11581,11530,11532,11554,,0,1,13,51,492,64,120,24
65535,940,100,11575,11577,11550,11543,11570,,0,1,2,27,1450,29,107,21
65535,940,100,11595,11578,11565,11557,11582,,0,0,30,17,157,47,64,6
65535,940,100,11611,11575,11587,11550,11595,,0,0,24,36,250,60,40,1
65535,940,100,11596,11561,11595,11532,11599,,0,4,67,4,106,71,494,100
65535,940,100,11604,11563,11597,11520,11607,,0,4,87,10,111,97,490,100
65535,940,100,11600,11550,11564,11538,11559,,0,0,36,50,239,86,42,1
65535,940,100,11581,11547,11582,11543,11580,,0,2,35,39,211,74,247,49
65535,940,100,11581,11556,11574,11561,11597,,0,4,36,23,164,59,461,100
65535,940,100,11597,11556,11586,11565,11572,,0,0,11,41,473,52,21,1
65535,940,100,11586,11558,11604,11565,11543,,0,2,46,39,185,85,254,51
65535,940,100,11586,11559,11596,11536,11550,,0,2,37,60,262,97,238,48
65535,940,100,11593,11567,11575,11522,11572,,0,0,18,26,244,44,41,1
65535,940,100,11595,11563,11585,11531,11559,,0,0,10,32,420,42,24,1
65535,940,100,11589,11563,11585,11543,11571,,0,0,4,26,750,30,13,1
65535,940,100,11592,11559,11587,11556,11576,,0,0,5,33,760,38,13,1
65535,940,100,11590,11577,11602,11513,11536,,0,2,25,89,456,114,222,44
65535,940,100,11598,11565,11598,11519,11550,,0,0,0,33,3400,33,3,1
65535,940,100,11592,11562,11581,11502,11569,,0,0,11,30,373,41,27,1
65535,940,100,11595,11559,11557,11517,11576,,0,0,38,36,195,74,51,0
65535,940,100,11599,11565,11563,11529,11583,,0,0,36,34,194,70,52,1
65535,940,100,11586,11561,11553,11546,11596,,0,4,50,43,186,93,454,100
65535,940,100,11596,11560,11566,11555,11576,,0,0,30,36,220,66,45,1
65535,940,100,11612,11561,11575,11570,11591,,0,0,37,51,238,88,42,1
65535,940,100,11607,11559,11587,11530,11595,,0,0,20,48,340,68,29,1
65535,940,100,11596,11552,11583,11509,11594,,0,0,13,44,438,57,23,1
65535,940,100,11593,11552,11560,11519,11554,,0,0,33,41,224,74,45,1
65535,940,100,11568,11552,11551,11536,11561,,0,0,17,16,194,33,52,1
65535,940,100,11555,11543,11553,11543,11554,,0,0,2,12,700,14,14,1
65535,940,100,11566,11546,11568,11550,11569,,0,4,19,1,105,20,495,100
65535,940,100,11573,11551,11585,11557,11580,,0,2,34,28,182,62,255,51
65535,940,100,11587,11553,11580,11566,11584,,0,0,7,34,586,41,17,1
65535,940,100,11591,11553,11561,11562,11577,,0,0,30,38,227,68,44,1
65535,940,100,11579,11550,11562,11555,11571,,0,0,17,29,271,46,37,1
65535,940,100,11587,11546,11562,11528,11573,,0,0,25,41,264,66,38,1
65535,940,100,11576,11546,11575,11512,11563,,0,0,1,30,3100,31,3,1
65535,940,100,11585,11548,11582,11527,11538,,0,0,3,37,1333,40,8,1
65535,940,100,11576,11551,11563,11542,11566,,0,0,13,25,292,38,34,1
65535,940,100,11583,11562,11552,11557,11589,,0,4,32,37,216,69,446,98
65535,940,100,11587,11612,11570,11530,11556,,0,1,25,42,268,67,137,27
65535,940,100,11593,11597,11581,11515,11564,,0,1,4,16,500,20,120,24
65535,940,100,11605,11597,11562,11526,11571,,0,0,43,8,119,51,84,14
65535,940,100,11597,11580,11571,11535,11582,,0,0,26,17,165,43,61,4
65535,940,100,11576,11572,11543,11538,11551,,0,0,33,4,112,37,89,16
65535,940,100,11571,11570,11534,11551,11576,,0,4,25,42,268,67,437,95
65535,940,100,11581,11577,11542,11535,11589,,0,4,54,47,187,101,453,100
65535,940,100,11586,11584,11564,11545,11584,,0,0,22,2,109,24,92,17
65535,940,100,11580,11585,11577,11549,11577,,0,1,5,8,260,13,138,28
65535,940,100,11578,11571,11578,11549,11551,,0,0,0,7,800,7,13,1
65535,940,100,11593,11572,11597,11554,11558,,0,2,25,43,272,68,237,47
65535,940,100,11579,11569,11594,11561,11554,,0,2,25,33,232,58,243,49
65535,940,100,11583,11571,11595,11553,11559,,0,2,24,42,275,66,236,47
65535,940,100,11583,11566,11570,11553,11572,,0,0,13,17,231,30,43,1
65535,940,100,11586,11574,11573,11554,11579,,0,0,13,12,192,25,52,1
65535,940,100,11578,11623,11592,11537,11554,,0,1,45,31,169,76,159,32
65535,940,100,11590,11603,11600,11545,11557,,0,1,13,3,123,16,181,36
65535,940,100,11600,11591,11606,11556,11564,,0,2,15,50,433,65,223,45
65535,940,100,11594,11621,11606,11564,11569,,0,1,27,15,156,42,164,33
65535,940,100,11602,11602,11592,11533,11546,,0,0,10,0,100,10,100,20
65535,940,100,11610,11641,11590,11511,11565,,0,1,31,51,265,82,138,28
65535,940,100,11615,11618,11599,11532,11575,,0,1,3,19,733,22,114,23
65535,940,100,11613,11609,11582,11544,11549,,0,0,31,4,113,35,88,15
65535,940,100,11602,11594,11590,11541,11522,,0,0,12,8,167,20,60,4
65535,940,100,11580,11583,11569,11547,11541,,0,1,3,14,567,17,118,24
65535,940,100,11583,11570,11580,11559,11551,,0,0,3,13,533,16,19,1
65535,940,100,11569,11560,11575,11546,11544,,0,2,15,29,293,44,234,47
65535,940,100,11569,11549,11584,11548,11562,,0,2,35,36,203,71,249,50
65535,940,100,11582,11609,11579,11559,11578,,0,1,27,30,211,57,147,29
65535,940,100,11591,11611,11599,11577,11592,,0,1,20,12,160,32,163,33
65535,940,100,11613,11589,11602,11527,11567,,0,0,11,24,318,35,31,1
65535,940,100,11594,11579,11584,11511,11574,,0,0,10,15,250,25,40,1
65535,940,100,11581,11576,11559,11530,11575,,0,0,22,5,123,27,81,12
65535,940,100,11561,11563,11572,11534,11569,,0,2,9,38,522,47,219,44
65535,940,100,11559,11566,11584,11539,11571,,0,2,18,45,350,63,229,46
65535,940,100,11557,11569,11566,11546,11578,,0,4,32,12,138,44,472,100
65535,940,100,11572,11571,11577,11556,11557,,0,2,6,21,450,27,222,44
65535,940,100,11578,11565,11589,11560,11529,,0,2,24,29,221,53,245,49
65535,940,100,11583,11565,11585,11557,11540,,0,2,20,28,240,48,242,48
65535,940,100,11592,11555,11559,11557,11554,,0,0,33,37,212,70,47,1
65535,940,100,11582,11549,11576,11547,11530,,0,0,6,33,650,39,15,1
65535,940,100,11596,11549,11562,11556,11551,,0,0,34,47,238,81,42,1
65535,940,100,11599,11562,11573,11561,11568,,0,0,26,37,242,63,41,1
